title,genre,director,country,year,Rate IMDb
Король Артур,исторический   боевик,Антуан Фукуа,США,2004,6.3
Король Артур,приключения,Саймон Селлан Джоунс [d],США,2024,7.1
Король кунг-фу,кинокомедия,Ланс Хейс,США,1976,4.9
Король Конго,приключенческий фильм [2]  и  немое кино,Ричард Торп,США,1929,5.6
Король-боксёр,боевик драма,Чон Чхан Хва [ko],Гонконг,1972,7.1
Король Шумавы,"приключения, криминальный фильм,  драма , шпионский детектив",Карел Кахиня,Чехословакия,1959,6.5
Король цыган,драма,Фрэнк Пирсон,США,1978,6.2
Король футбола,детская  кинокомедия,Тони Гиглио,США,1999,3.1
Король Убю,драма   комедия   гротеск,Пётр Шулькин,Польша,2003,6.6
Король трёпа,комедия,Морис Лабро,Франция,1951,5.6
Короткое замыкание,"мелодрама ,  артхаус",Кирилл Серебренников Пётр Буслов Иван Вырыпаев Алексей Герман мл. Борис Хлебников,Россия,2009,6.4
Короткое замыкание,"фантастика ,  комедия",Джон Бэдэм,США,1986,6.6
Кортик,приключенческий фильм,Владимир Венгеров Михаил Швейцер,СССР,1954,6.3
Корсиканские братья,комедия,Томми Чонг,США,1984,4.6
Корсиканские братья,драма,Джордж Альберт Смит,Великобритания,1898,5.9
Корсиканец,боевик комедия криминальный фильм,Ален Берберьян,Франция,2004,5.8
Корсары Булонского леса,комедия,Норбер Карбонно,Франция,1954,4.7
Космический джем,"комедия ,  семейный фильм ,  Анимационно-игровой фильм",Джо Питка,США,1996,6.5
Космический гнев: Побег из космической тюрьмы,фантастика,Конрад Палмизано,США,1985,3.8
Коста-Брава,Мелодрама,Marta Balletbò-Coll,Испания,1995,6.3
Косоглазое счастье,комедия,Анджей Мунк,Польша,1960,7.4
Космос между нами,фантастика мелодрама драма приключения,Питер Челсом,США,2017,6.4
Космос как предчувствие,историческая   драма,Алексей Учитель,Россия,2005,6.6
Космос,"драма ,  триллер",Анджей Жулавский,Франция   Португалия,2015,5.7
Космополис,драма,Дэвид Кроненберг,Франция   Канада   Португалия   Италия,2012,5.1
Космонавт,"научная фантастика ,  драма",Николас Алькала,Испания   Россия   Латвия   Литва [4],9 мая   2013 [3],4.0
Космический сплав,Научно-фантастический,Тимофей Левчук,СССР,1964,
Космический рейс,фантастика,В. Журавлёв,СССР,1935,6.9
Космический охотник: Приключения в запретной зоне,фантастика,Ламонт Джонсон,Канада,1983,5.4
Космический монстр Вангмагви,Кайдзю,Квон Хёк Джин,Республика Корея,1967,5.3
