title,genre,director,country,year,Rate IMDb
Кому на Руси жить…,драма,Михаил Ведышев,СССР,1989,6.3
"Кому вверх, кому вниз","Комедия ,  Фантастика [1]",Станислав Клименко,СССР [3],1991,5.9
Кон-Тики,документальный,Тур Хейердал,Норвегия   Швеция,1950,7.9
Комсомольск,драма исторический фильм,Сергей Герасимов,СССР,1938,6.7
Компромисс,триллер,Эндрю Лэйн,США,1994,4.3
Компьютер в кроссовках,"фантастика ,  комедия ,  семейный фильм",Роберт Батлер,США,1969,5.9
Компрометирующие позы,комедия драма,Фрэнк Перри,США,1985,5.9
Конг: Остров черепа,фильм о монстрах,Джордан Вот-Робертс,США,2017,6.7
Композитор Глинка,исторический фильм фильм-биография,Григорий Александров,СССР,1952,6.2
Комплекс невменяемости,музыкальный фильм,Сергей Дебижев,Россия,1992,7.2
Компаньоны,триллер,Ален Берлинер,Франция   Бельгия,,7.0
Комплексы,комедия,"Дино Ризи ,  Франко Росси Луиджи Филиппо д`Амико",Италия,1965,7.2
Комплекс Баадера — Майнхоф,Драма,Ули Эдель,Германия   Франция   Чехия,2008,7.3
Компаньоны,кинокомедия,Роберт Олтмен,США,2006,6.7
Конан-варвар,"приключенческий фильм ,  боевик ,  фэнтези",Джон Милиус,США,1982,6.9
Компания Хьюго,комедийная драма романтический фильм,Роберт Дауни-ст.,США,1997,5.0
Компания негодяев,драма комедия,Пармит Сетхи,Индия,2010,6.1
Компадре,"боевик , комедия",Энрике Бегне,,2016,4.8
Комнаты смерти: Загадки настоящего Шерлока Холмса,Детективно - биографический   сериал,Пол Маркус,Великобритания,2000—2001,7.9
Комодо против кобры,фильм ужасов,Джим Уайнорски,США,,2.7
Компаньон,Комедия,Дональд Петри,США,1996,6.1
Команда-А,боевик приключенческий фильм,Джо Карнахан,США,2010,6.7
Команда с нашей улицы,,Алексей Маслюков,СССР,1953,6.0
Команда разрушителей,шпионский фильм,Фил Карлсон,США,1968,5.4
Компания с ограниченной ответственностью,драма,Сатьяджит Рай,Индия,1971,7.8
Команда Тора,"псевдодокументалка ,  короткометражка ,  комедия ,  научное фэнтези   супергероика",Тайка Вайтити,США,2016 — 2018,7.8
